id,mass,timestep,x,y,z,vx,vy,vz,
20858,0.222535511982364,0,15248.1498316787,-3441.77182352101,-279.865220384628,-3.82854429581254,-213.841787383667,-9.18507268273133,
20859,0.100937813360254,0,13257.393456599,-2447.35041040496,-196.543289171847,-3.15993212878221,-216.747632010305,10.012627187066,
20860,0.221221418268735,0,13417.1953293802,-2534.71569501521,-206.66387586521,-3.27671625903375,-216.496411062286,3.86041244600676,
20861,0.0881847216349231,0,9301.28868579292,-494.322233568375,-40.1945422313589,-0.960541073297966,-222.589377253273,10.3243509927169,
20862,0.142483537360987,0,13313.0284126722,-2479.38774120809,-198.854165965234,-3.181536416528,-216.662141285387,-7.81675694429486,
20863,0.574517072516571,0,10546.5346102663,-1111.93638619993,-88.4479202905053,-1.84238269019519,-220.903423962482,5.99138558000672,
20864,0.114508995323412,0,12384.9643155015,-2018.82799325262,-160.457694407792,-2.78869868993626,-218.087270064732,5.2828655949906,
20865,0.19629917676738,0,11141.1590905695,-1407.53275951112,-116.004083739634,-2.27262446591869,-220.000295317507,5.49818735972379,
20866,0.106206437285575,0,13302.1338195072,-2468.84968989381,-199.933150799931,-3.20200300525913,-216.676734095551,-6.9575352622421,
20867,0.0925363369855812,0,13442.4132404802,-2544.01321881152,-211.078961281533,-3.33955080544177,-216.452088253011,26.7073888286776,
